,layer_id,name,D,Lambda,M,N,W_scale,alpha,alpha_weighted,best_fit,bulk_max,bulk_min,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,max_rand_eval,mp_softrank,norm,num_evals,num_pl_spikes,num_spikes,rand_W_scale,rand_bulk_max,rand_bulk_min,rand_distance,rand_mp_softrank,rand_num_spikes,rand_sigma_mp,rank_loss,rf,sigma,sigma_mp,spectral_norm,stable_rank,sv_max,warning,weak_rank_loss,xmax,xmin
0,3,Conv2d,0.11501720553423578,-1.0,3.0,64.0,2.3641295151780737,1.8897577948481388,1.5056202005397796,power_law,0.01565548601630382,0.006493947217531787,0.5687563138623519,True,6.262194406521527,LAYER_TYPE.CONV2D,1.8342849721504897,1.4199748047236411,0.796726545933243,147.0,3.696905060084777,0.0025,26.30115403250027,147.0,25.0,44.0,2.3641295151780737,0.03623980026073471,0.015032388635013978,0.19173587415907176,0.009802740311622624,48.0,0.369955750367522,0.0,49.0,0.17795155896962775,0.24315889534503157,6.262194406521527,4.19999002348281,2.502437692835034,over-trained,32.0,6.262194406521527,0.1553712216214292
0,9,Conv2d,0.1739656154880428,-1.0,64.0,64.0,3.680564366515056,3.3234257647450924,-0.5439285459338538,power_law,0.3177411788837655,0.0,0.7617770089450983,True,0.6860171603652848,LAYER_TYPE.CONV2D,-0.35333281846446724,0.674351139641874,-0.16366502050500087,64.0,0.4004034868311851,0.4631679748573305,4.724448722172858,64.0,10.0,3.0,3.680564366515056,0.30365761281598946,0.0,0.16236876828245272,0.7583790421485893,7.0,1.0140900190005389,0.0,1.0,0.7347317390913037,1.0373401148593069,0.6860171603652848,6.886779216510011,0.8282615289661139,success,1.0,0.6860171603652848,0.18768042518667932
0,11,Conv2d,0.08462550092996521,-1.0,64.0,64.0,6.809386130398609,1.919585934154433,-0.2632241205713763,power_law,0.08563987177941038,0.0,0.7646488609012578,True,0.7292467990130581,LAYER_TYPE.CONV2D,0.4459235646311078,1.0942065598023998,-0.13712546851273166,576.0,0.291400666409296,0.11743606128311149,12.422430046154899,576.0,138.0,29.0,6.80938613039861,0.0874270896803855,0.0,0.21332543557744374,0.30002364358901984,18.0,1.0067021055370495,0.0,9.0,0.07828035320428457,0.9963592804753287,0.7292467990130581,17.034603460676223,0.853959483238554,over-trained,9.0,0.7292467990130581,0.016092084564580326
0,13,Conv2d,0.09529740571324857,-1.0,64.0,256.0,2.468489294366957,2.4095812671923733,0.39105039157347704,power_law,0.1908657214809612,0.021207302386773475,0.8669595780008179,True,1.4530808215925235,LAYER_TYPE.CONV2D,0.6505619975576666,1.0213174778628118,0.16228977079869406,64.0,0.38089394670212795,0.13135244691467288,10.503099454433933,64.0,28.0,12.0,2.4684892943669574,0.36996769616781283,0.04110752179642365,0.2036633384436998,0.9713141922340399,0.0,1.0009719132980215,0.0,1.0,0.26638582040902203,0.7189587244203215,1.4530808215925235,7.228159162490989,1.2054380206350401,success,0.0,1.4530808215925235,0.11836529437389763
0,17,Conv2d,0.2250584327039598,-1.0,64.0,256.0,1.8007261419557992,1.7307907013069452,0.3137650654915574,power_law,0.19530012828657944,0.021700014254064384,0.8470794881844104,True,1.5180435588565275,LAYER_TYPE.CONV2D,1.195233565345232,1.2952846350532075,0.18128423341691682,64.0,1.562186889787666,0.12865251932144167,19.737158786496714,64.0,41.0,24.0,1.8007261419557994,0.5676720182189835,0.06307466869099815,0.19452965834870134,0.36338291015625024,30.0,0.9044928833436008,0.0,1.0,0.1141303329763183,0.5305272240782646,1.5180435588565275,13.001707804329284,1.232089103456616,over-trained,0.0,1.5180435588565275,0.08145336425254694
0,20,Conv2d,0.16000937903178658,-1.0,64.0,256.0,2.979944768742613,3.1537632412732566,-0.9630848270352544,power_law,0.16246991946829453,0.018052213274254946,0.9057915205651217,True,0.4950209873521542,LAYER_TYPE.CONV2D,-0.368209615412862,0.8577635443901677,-0.30537638793913774,64.0,0.26747963828220944,0.3282081439361573,7.207149724704498,64.0,17.0,11.0,2.9799447687426124,0.24960022934087334,0.027733358815652597,0.13461062633394033,0.9331559999999997,0.0,0.9925204088408037,0.0,1.0,0.5223643139024877,0.8007619681752942,0.4950209873521542,14.559281139281042,0.7035772788771353,success,0.0,0.4950209873521542,0.1532757297365388
0,22,Conv2d,0.08289502857193515,-1.0,64.0,64.0,6.921200918188748,2.0226870433456994,-0.6590634413901867,power_law,0.08343366157102666,0.0,0.8003461544525762,True,0.47224177487209296,LAYER_TYPE.CONV2D,0.20299350015361892,1.0800595699744535,-0.3258355975326953,576.0,0.18612434498997918,0.1766757326660157,12.02429354450991,576.0,130.0,32.0,6.921200918188749,0.08527567052208691,0.0,0.20808633690603043,0.4581650537261964,13.0,1.010564487535338,0.0,9.0,0.0896955872607741,0.9995904834339934,0.47224177487209296,25.462155582840374,0.6871984974314866,success,8.0,0.47224177487209296,0.019945956845205535
0,24,Conv2d,0.11253920825318608,-1.0,64.0,256.0,2.8289000901981662,4.285199087941724,-0.45389686728657713,power_law,0.17325976693110254,0.01925108521456695,0.9057208222846874,True,0.7835703566517433,LAYER_TYPE.CONV2D,-0.35592302806866544,0.9029447549566744,-0.1059220022154429,64.0,0.30400446160090283,0.22111577532291407,7.99732517431249,64.0,9.0,12.0,2.8289000901981667,0.28000637344935553,0.031111819272150613,0.1451525767861733,0.9210600791015625,0.0,0.9979535073425474,0.0,1.0,1.0950663626472412,0.7850100438503643,0.7835703566517433,10.206263045076996,0.8851950952483545,success,0.0,0.7835703566517433,0.25279664227017973
0,28,Conv2d,0.1599513298892402,-1.0,64.0,256.0,3.0385291484356234,2.1968096108725486,-0.6241830938337048,power_law,0.1330007818819105,0.014777864653545613,0.8920784933733436,True,0.5198384161333321,LAYER_TYPE.CONV2D,0.0984917976737553,0.8408531602532026,-0.2841316292247038,64.0,0.34974374029447713,0.25585023683166475,6.931913907469511,64.0,34.0,14.0,3.0385291484356234,0.22453602774364856,0.024948447527072065,0.14545067077972837,0.6420015625000001,14.0,0.9598760716348309,0.0,1.0,0.20525115494959864,0.7387529784630666,0.5198384161333321,13.334747283647387,0.7209982081346196,success,0.0,0.5198384161333321,0.06238500856878384
0,30,Conv2d,0.10076124725025223,-1.0,64.0,64.0,6.992380277895566,2.25774928845091,-1.2554181856322097,power_law,0.08255668594441735,0.0,0.828481782068022,True,0.27794026316263715,LAYER_TYPE.CONV2D,-0.12939214311439767,1.0711724050112874,-0.5560485356164497,576.0,0.19718382781392285,0.2970303222894669,11.78073549055691,576.0,115.0,29.0,6.992380277895567,0.08319630556296911,0.0,0.1848197852354885,0.42192256071567524,9.0,1.0084330350570676,0.0,9.0,0.11728572590413068,1.0045491001519813,0.27794026316263715,42.385854271366924,0.5272004013301177,success,7.0,0.27794026316263715,0.02818628980095206
