,layer_id,name,D,Lambda,M,N,W_scale,alpha,alpha_weighted,best_fit,bulk_max,bulk_min,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,max_rand_eval,mp_softrank,norm,num_evals,num_pl_spikes,num_spikes,rand_W_scale,rand_bulk_max,rand_bulk_min,rand_distance,rand_mp_softrank,rand_num_spikes,rand_sigma_mp,rank_loss,rf,sigma,sigma_mp,spectral_norm,stable_rank,sv_max,warning,weak_rank_loss,xmax,xmin
0,3,Conv2d,0.17255009140712785,-1.0,3.0,64.0,2.8340968290420836,1.6030623178313168,0.7957749879197569,power_law,0.007840599567534598,0.0032523065519874123,0.5615015401923156,True,3.136239827013839,LAYER_TYPE.CONV2D,1.3757663351940008,1.2624879664254467,0.4964092656087826,147.0,3.190558247448058,0.0025,18.301553950599907,147.0,37.0,39.0,2.834096829042084,0.007976395618620147,0.0033086352017131664,0.13951553446357035,0.002500000000000001,57.0,0.20806721144949092,0.0,49.0,0.09914283433349,0.2062884633171807,3.136239827013839,5.835508430497063,1.7709432026504517,over-trained,34.0,3.136239827013839,0.0361131825297844
0,9,Conv2d,0.19969256462622414,-1.0,64.0,64.0,4.232141371504877,6.375535476242099,-3.0312520730494117,power_law,0.24731438944070236,0.0,0.7908086868101932,True,0.33461808914104246,LAYER_TYPE.CONV2D,-2.8358106574950366,0.5530596408828437,-0.475450585185373,64.0,0.3087865814316874,0.7390945004663471,3.573219051595417,64.0,6.0,1.0,4.232141371504878,0.23083842930497767,0.0,0.09845278484344565,0.7475662583351143,7.0,1.016679873396256,0.0,1.0,2.1945531685036848,1.0523370563988497,0.33461808914104246,10.67849936256523,0.578461830323352,under-trained,1.0,0.33461808914104246,0.20234670381752512
0,11,Conv2d,0.09690599155963131,-1.0,64.0,64.0,7.819235596350118,1.6941852376440094,-0.5860242989214748,power_law,0.06536701920467979,0.0,0.7600987967299858,True,0.45091707346769927,LAYER_TYPE.CONV2D,0.3476102165321895,0.9740938858747334,-0.3459033203101331,576.0,0.2592373903619412,0.1449646133422851,9.420932364295593,576.0,225.0,30.0,7.819235596350118,0.06609411816942984,0.0,0.19354560520981082,0.25495596170425405,20.0,1.005114896085507,0.0,9.0,0.04627901584293396,0.9995709908307872,0.45091707346769927,20.892826904613642,0.6715035915523455,over-trained,13.0,0.45091707346769927,0.004500662111347281
0,13,Conv2d,0.11111111111111116,-1.0,64.0,256.0,2.8605051805302466,3.890318077980105,-0.120764956198211,lognormal,0.18488610387513305,0.020542900430570336,0.8966207611901205,True,0.9310168955933404,LAYER_TYPE.CONV2D,-0.05756143481458754,0.8932944967172993,-0.031042437604719832,64.0,0.35254457974798237,0.19858512208557122,7.821580090811657,64.0,9.0,10.0,2.860505180530247,0.267623325709855,0.02973592507887278,0.15102814494201033,0.7591191045999526,5.0,0.9865371888853571,0.0,1.0,0.9634393593267018,0.8199806706015784,0.9310168955933404,8.401115090212123,0.9648921678578081,success,0.0,0.9310168955933404,0.24546105356884887
0,17,Conv2d,0.1428571428571429,-1.0,64.0,256.0,2.1931593590702883,8.743665472338973,-1.1042897262106872,power_law,0.390696774923342,0.043410752769260236,0.9063562188469662,True,0.7476597968446537,LAYER_TYPE.CONV2D,-0.9334749832679854,1.124039595033413,-0.12629597160414743,64.0,0.6590991946553465,0.5225595606079108,13.30575722279244,64.0,7.0,9.0,2.1931593590702883,0.41046053559173334,0.045606726176859264,0.09403730550672479,0.6227598803338998,21.0,0.9367304418835064,0.0,1.0,2.9268304394123486,0.9139003498070648,0.7476597968446537,17.79653965472891,0.8646732312525083,under-trained,0.0,0.7476597968446537,0.4987521568783267
0,20,Conv2d,0.16586321924802483,-1.0,64.0,256.0,3.0220639433700764,4.087909881405428,-1.5566942825437156,power_law,0.1815532871909673,0.02017258746566303,0.9276251691394743,True,0.41609792295321546,LAYER_TYPE.CONV2D,-1.0780411374366294,0.8455726754477727,-0.3808044520806614,64.0,0.3012084575194891,0.4363234642038347,7.007654401258326,64.0,14.0,10.0,3.022063943370076,0.24250387091370337,0.026944874545967036,0.08886853190014905,0.8051031266212458,4.0,0.9921371866216051,0.0,1.0,0.8252786298180619,0.8584489001130939,0.41609792295321546,16.841358763634688,0.6450565269441241,success,0.0,0.41609792295321546,0.17393791656565574
0,22,Conv2d,0.12177644600495502,-1.0,64.0,64.0,8.769594650365514,2.0290399716211773,-1.2762980820066403,power_law,0.052961110751800274,0.0,0.8078865370188918,True,0.23495476579993016,LAYER_TYPE.CONV2D,-0.291382405599601,0.8744634438240698,-0.6290157413640769,576.0,0.21110727995229495,0.22540981695556658,7.4896831241903445,576.0,119.0,33.0,8.769594650365512,0.05268408900302557,0.0,0.1527465514820513,0.24956073999404887,16.0,1.0064431805477556,0.0,9.0,0.09433193953670865,1.0090857346148696,0.23495476579993016,31.877127917328547,0.4847213279812744,success,9.0,0.23495476579993016,0.014848486747655324
0,24,Conv2d,0.165538981817271,-1.0,64.0,256.0,3.5759398769095303,4.149330862700479,-2.4876641680350167,power_law,0.15105124577020945,0.016783471752245496,0.9406682486945922,True,0.25145842063472806,LAYER_TYPE.CONV2D,-1.888156563623191,0.6993995573971622,-0.5995338164997496,64.0,0.18350575235905692,0.6007006859779357,5.004947858893086,64.0,16.0,5.0,3.575939876909531,0.1740770305518523,0.019341892283539146,0.07530088227189827,0.9486189305458071,0.0,0.994648619337758,0.0,1.0,0.7873327156751198,0.9265334541873828,0.25145842063472806,19.90367968692264,0.5014562998255462,success,0.0,0.25145842063472806,0.11296021887293953
0,28,Conv2d,0.1856723442524928,-1.0,64.0,256.0,3.6479142832913336,4.293002897806019,-2.3159715975027884,power_law,0.11667399849390209,0.012963777610433562,0.9257354130006138,True,0.2887514016498489,LAYER_TYPE.CONV2D,-1.8594742732023186,0.6820907240630922,-0.5394758989532451,64.0,0.26059786782787014,0.4040638342437744,4.809398062220787,64.0,13.0,11.0,3.647914283291333,0.16570940132832612,0.01841215570314735,0.09336705392169577,0.6358816467285155,3.0,0.9899811834660603,0.0,1.0,0.9133146767916236,0.8306927244341387,0.2887514016498489,16.655843174236253,0.5373559357165871,success,0.0,0.2887514016498489,0.12760656500405212
0,30,Conv2d,0.1308811070455428,-1.0,64.0,64.0,8.097929428802843,1.8119282901342255,-1.2484049359302585,power_law,0.06222079019221587,0.0,0.8064978688925715,True,0.204648015084616,LAYER_TYPE.CONV2D,0.05077431363664002,0.943674508036085,-0.6889924632932234,576.0,0.12336737480019637,0.30403808298110974,8.783639600534226,576.0,178.0,40.0,8.097929428802843,0.06234749687936967,0.0,0.215814233139196,0.5053807538690563,11.0,1.0110054648306046,0.0,9.0,0.060856598264782784,1.009977626427501,0.204648015084616,42.92071729551076,0.45238038759943605,over-trained,9.0,0.204648015084616,0.008645878387659884
