,layer_id,name,D,Lambda,M,N,alpha,alpha_weighted,best_fit,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,warning,weak_rank_loss,xmax,xmin
0,1,Conv2d,0.11650664382388148,-1.0,3.0,64.0,10.027921144713563,-14.914681525138917,lognormal,0.9936818780364145,True,0.0325600154528361,LAYER_TYPE.CONV2D,-13.947282111784476,0.471461788299671,-1.4873153976685902,147.0,2.9611594142732742,147.0,37.0,0.0,49.0,1.4841810936635318,0.0325600154528361,90.94465629362428,0.1804439399171834,under-trained,0.0,0.0325600154528361,0.02392006517500923
0,7,Conv2d,0.2590581110734459,-1.0,64.0,64.0,4.212088863754813,2.408065477645396,lognormal,0.8795140570474806,True,3.729953252869917,LAYER_TYPE.CONV2D,3.0993958430603965,1.8202790135360416,0.5717033888736043,64.0,66.11180484829633,64.0,15.0,0.0,1.0,0.829357778390713,3.729953252869917,17.724566600782005,1.93130868917165,success,1.0,3.729953252869917,1.8881942484762912
0,9,Conv2d,0.13133087258212417,-1.0,64.0,64.0,13.695243995026896,-4.338132509012915,lognormal,0.9199590205759043,True,0.48221201469564823,LAYER_TYPE.CONV2D,-3.814193500768763,1.810837545775742,-0.3167619730315287,576.0,64.6900587826169,576.0,23.0,0.0,9.0,2.6471413629346303,0.48221201469564823,134.15273118702055,0.6944148721734351,under-trained,2.0,0.48221201469564823,0.36959605402571927
0,11,Conv2d,0.1900299322916693,-1.0,64.0,256.0,8.123983841782149,2.7562205051720396,lognormal,0.9706487402095235,True,2.1840851703288178,LAYER_TYPE.CONV2D,3.243432517018433,1.7970074361023105,0.33926957005953506,64.0,62.66245938086528,64.0,12.0,0.0,1.0,2.056516994377734,2.1840851703288178,28.690483426262784,1.4778650717602124,under-trained,0.0,2.1840851703288178,1.514141976603904
0,15,Conv2d,0.21837101131902614,-1.0,64.0,256.0,7.808743743365349,2.746327929128307,lognormal,0.9697207628981033,True,2.247496748696997,LAYER_TYPE.CONV2D,3.2997788007220685,1.8125387906994999,0.351699072140984,64.0,64.94396362108182,64.0,12.0,0.0,1.0,1.9655150165375823,2.247496748696997,28.89613240096279,1.4991653506858398,under-trained,0.0,2.247496748696997,1.5656110230720548
0,18,Conv2d,0.24122999803267642,-1.0,64.0,256.0,3.791685009198897,3.5003736485678814,lognormal,0.9694107234789869,True,8.378591210863965,LAYER_TYPE.CONV2D,4.511615852416335,2.409188977109054,0.9231710018305124,64.0,256.56001783399455,64.0,29.0,0.0,1.0,0.5184028918669953,8.378591210863965,30.620901697809312,2.894579625932575,success,0.0,8.378591210863965,4.016372324594858
0,20,Conv2d,0.1635633117690034,-1.0,64.0,64.0,6.3153042720695804,-2.1798416875593074,lognormal,0.9198420544788622,True,0.4516810625114386,LAYER_TYPE.CONV2D,-0.9229170024608496,1.8075676362387132,-0.345168117583819,576.0,64.20482051507756,576.0,60.0,0.0,9.0,0.686202830858354,0.4516810625114386,142.14636353821365,0.6720722152502948,under-trained,3.0,0.4516810625114386,0.288514014468713
0,22,Conv2d,0.2132241107669916,-1.0,64.0,256.0,5.3407934257097756,1.6770821169839834,lognormal,0.9703860005949546,True,2.0606947510896365,LAYER_TYPE.CONV2D,2.5279787558981277,1.798442373557716,0.3140136648818437,64.0,62.86984267228794,64.0,20.0,0.0,1.0,0.9706309176171241,2.0606947510896365,30.509051687079886,1.435512017048146,success,0.0,2.0606947510896365,1.2435852543641013
0,26,Conv2d,0.2201541149020818,-1.0,64.0,256.0,4.645279708165336,4.460703542190735,lognormal,0.9685626259357526,True,9.125693244377247,LAYER_TYPE.CONV2D,5.287281344576056,2.4199103773144777,0.9602658660897947,64.0,262.9725255643087,64.0,23.0,0.0,1.0,0.7600933624222396,9.125693244377247,28.816717647871624,3.0208762378451137,success,0.0,9.125693244377247,4.857444357747466
0,28,Conv2d,0.17784355244720268,-1.0,64.0,64.0,6.196095778170305,-2.151641993609321,lognormal,0.9197652983152176,True,0.44951304128242753,LAYER_TYPE.CONV2D,-0.9016113003062919,1.8009409716643054,-0.34725770398673483,576.0,63.23259012115026,576.0,64.0,0.0,9.0,0.6495119722712881,0.44951304128242753,140.66908924544737,0.6704573374066597,under-trained,3.0,0.44951304128242753,0.28098855632414194
0,30,Conv2d,0.2331151959472781,-1.0,64.0,256.0,4.6060017036205805,1.4396999309458447,lognormal,0.9689637766881757,True,2.0538580736161247,LAYER_TYPE.CONV2D,2.3975761778897633,1.8049878779661168,0.31257042953635,64.0,63.82456712194839,64.0,24.0,0.0,1.0,0.7360720154564399,2.0538580736161247,31.07545158150859,1.4331287707725795,success,0.0,2.0538580736161247,1.1614256673443983
0,35,Conv2d,0.19083727256178168,-1.0,128.0,256.0,6.600815656362954,4.972459748745539,lognormal,0.9482203963047852,True,5.666434786604898,LAYER_TYPE.CONV2D,5.783741009407555,2.410245913754848,0.7533098949600665,128.0,257.1851648999277,128.0,20.0,0.0,1.0,1.2523804537072667,5.666434786604898,45.38747459123637,2.380427437794502,under-trained,0.0,5.666434786604898,3.751585291969108
0,37,Conv2d,0.17699622897880324,-1.0,128.0,128.0,14.260078388613023,-5.17438824152656,lognormal,0.9288419405932463,True,0.4336523150142668,LAYER_TYPE.CONV2D,-4.027944002107302,2.106210676325084,-0.3628583308250549,1152.0,127.70581597003202,1152.0,44.0,0.0,9.0,1.9990320320786288,0.4336523150142668,294.4889524360791,0.658522828013021,under-trained,4.0,0.4336523150142668,0.3607259396219646
0,39,Conv2d,0.1669096018682028,-1.0,128.0,512.0,7.030093501490252,2.5052322613007822,lognormal,0.9737577354245378,True,2.2717383686070343,LAYER_TYPE.CONV2D,3.366096291903712,2.108289276794797,0.35635831312481386,128.0,128.31850076262253,128.0,25.0,0.0,1.0,1.2060187002980505,2.2717383686070343,56.48471784244407,1.507228704811262,under-trained,0.0,2.2717383686070343,1.5132983219909333
0,43,Conv2d,0.19645102152730565,-1.0,256.0,512.0,7.114683855131147,3.2492978298933575,lognormal,0.9547402124379369,True,2.8622202624997892,LAYER_TYPE.CONV2D,4.310307558179527,2.411390950495495,0.45670305189315574,256.0,257.8641397199847,256.0,34.0,0.0,1.0,1.0486596297487332,2.8622202624997892,90.09234652499204,1.6918097595473875,under-trained,0.0,2.8622202624997892,1.9694664787296126
0,46,Conv2d,0.19841550245574813,-1.0,128.0,512.0,7.088519150332385,6.619476780469825,lognormal,0.9739457188121894,True,8.58678714058905,LAYER_TYPE.CONV2D,7.588481023329104,2.708346390067102,0.9338306972281275,128.0,510.91233741120504,128.0,28.0,0.0,1.0,1.150621966030984,8.58678714058905,59.499825609530205,2.930322019947475,under-trained,0.0,8.58678714058905,5.88712227635689
0,48,Conv2d,0.18207318850906085,-1.0,128.0,128.0,7.432103061940895,-2.6294992910285435,power_law,0.9284938439030787,True,0.4427893266822105,LAYER_TYPE.CONV2D,-1.1473350681844179,2.107513739210969,-0.3538028562189838,1152.0,128.0895615927782,1152.0,96.0,0.0,9.0,0.6564737697811873,0.4427893266822105,289.27879213472545,0.6654241704974433,under-trained,6.0,0.4427893266822105,0.30722375967849336
0,50,Conv2d,0.19226905393285765,-1.0,128.0,512.0,13.494219786193486,4.633557913961848,lognormal,0.9743663403215707,True,2.2048219930430295,LAYER_TYPE.CONV2D,5.201439695020921,2.1072669767775993,0.34337353232549533,128.0,128.01680286496997,128.0,11.0,0.0,1.0,3.7671490071852967,2.2048219930430295,58.062194258269805,1.484864301221842,under-trained,0.0,2.2048219930430295,1.8171081323229707
