,layer_id,name,D,Lambda,M,N,W_scale,alpha,alpha_weighted,best_fit,bulk_max,bulk_min,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,max_rand_eval,mp_softrank,norm,num_evals,num_pl_spikes,num_spikes,rand_W_scale,rand_bulk_max,rand_bulk_min,rand_distance,rand_mp_softrank,rand_num_spikes,rand_sigma_mp,rank_loss,rf,sigma,sigma_mp,spectral_norm,stable_rank,sv_max,warning,weak_rank_loss,xmax,xmin
0,3,Conv2d,0.11153949166437271,-1.0,3.0,64.0,1.6032419062338723,2.160341979560453,0.866838471739181,power_law,0.13091463299893555,0.05430382140881942,0.8905040152099938,True,2.51912999911575,LAYER_TYPE.CONV2D,1.771548795306158,1.7573192225212393,0.4012505797418007,147.0,1.5147172881183408,0.05196819260811805,57.189884904215226,147.0,87.0,76.0,1.6032419062338723,0.18969815474525198,0.07868742004533989,0.12216445736327271,0.1252366736903787,80.0,0.5740057312988982,0.0,49.0,0.1244017180985262,0.4768466894299336,2.51912999911575,22.702236456351866,1.5871767384622766,success,0.0,2.51912999911575,0.18964634136994446
0,9,Conv2d,0.2527205168993263,-1.0,64.0,64.0,2.15874741296904,2.6111965465131854,0.14639226388181892,lognormal,0.9505057564324174,0.0,0.7826510760143538,True,1.1377930796529543,LAYER_TYPE.CONV2D,0.8865318084380767,1.1377763137444432,0.05606328795023155,64.0,1.0967140346608206,0.835394214844704,13.733344477969448,64.0,19.0,1.0,2.1587474129690403,0.8840060732966841,0.0,0.14069758207984553,0.8060497498512267,3.0,1.014844398187639,0.0,1.0,0.36963383812803713,1.0523233574593465,1.1377930796529543,12.070159964550273,1.0666738393965394,success,5.0,1.1377930796529543,0.30769725850393626
0,11,Conv2d,0.07309595639804611,-1.0,64.0,64.0,5.381276269536845,2.1395734877355865,0.25862566060044684,power_law,0.14303480317582515,0.0,0.7530912848257112,True,1.320922092487333,LAYER_TYPE.CONV2D,0.7945620660734354,1.2986519056653187,0.12087720383662204,576.0,0.35517522979797117,0.10828405701541916,19.89078420073491,576.0,77.0,29.0,5.381276269536845,0.14140992114674014,0.0,0.2598527767245714,0.39814128149414063,17.0,1.0118013004507813,0.0,9.0,0.12986645158046758,1.0175977887134147,1.320922092487333,15.05825689029094,1.149313748498352,success,50.0,1.320922092487333,0.05957597934156732
0,13,Conv2d,0.1111111111111115,-1.0,64.0,256.0,2.1733616817114685,4.086029292315303,1.044105153229491,lognormal,0.11880701781337813,0.013200779757042013,0.8280998634415403,True,1.801069662864589,LAYER_TYPE.CONV2D,1.1016531164147239,1.1319159623913642,0.25553051104972874,64.0,0.5472156157460047,0.06596469879150392,13.54927203494719,64.0,9.0,26.0,2.1733616817114685,0.46379674467416526,0.051532971630462804,0.2562444687230355,0.8475575830230708,3.0,0.9867442282685618,0.0,1.0,1.0286764307717677,0.4994152435678583,1.801069662864589,7.5229028139850875,1.342039367106863,success,4.0,1.801069662864589,0.5050364939719044
0,17,Conv2d,0.12818944911354352,-1.0,64.0,256.0,1.4814481749571196,2.6953726211601072,1.2416286719593517,power_law,0.30708150812507407,0.034120167569452665,0.8367087983159391,True,2.8883642214646432,LAYER_TYPE.CONV2D,1.7550325156006998,1.4648070473990997,0.46065195669493225,64.0,1.2555522781270243,0.10631675390625007,29.1613111888549,64.0,20.0,24.0,1.4814481749571193,0.9984116086189949,0.11093462317988835,0.24057283556500916,0.7951971622467047,4.0,0.9868474317467315,0.0,1.0,0.3790968428105998,0.547295700838375,2.8883642214646432,10.096133642753568,1.6995188205679403,success,1.0,2.8883642214646432,0.5525776854786133
0,20,Conv2d,0.20302042907055706,-1.0,64.0,256.0,2.4815910568087385,5.173267494290066,-0.20658362533301533,power_law,0.19417265802349762,0.021574739780388628,0.8585351475908357,True,0.912151738037345,LAYER_TYPE.CONV2D,-0.004674978158626843,1.0167195432717893,-0.039932910015001086,64.0,0.38735033222657217,0.21287319853305797,10.392488276733282,64.0,7.0,17.0,2.4815910568087385,0.3621836247039809,0.04024262496710898,0.21893857117565912,0.9350285634765622,0.0,0.9956423511493524,0.0,1.0,1.5773468492058829,0.7290091749178138,0.912151738037345,11.393376609789232,0.9550663526883066,success,4.0,0.912151738037345,0.4641727874082107
0,22,Conv2d,0.09687732715674668,-1.0,64.0,64.0,5.488452321589047,2.086010786666125,-0.16404222483024122,power_law,0.13638341673859525,0.0,0.8054038373772003,True,0.8343740670149189,LAYER_TYPE.CONV2D,0.5616657271039918,1.281522691773898,-0.07863920257690253,576.0,0.532308554207082,0.16345596313476585,19.121532315042373,576.0,109.0,33.0,5.488452321589047,0.1352693902844347,0.0,0.20147897662901118,0.25411838531494146,12.0,1.009298589681101,0.0,9.0,0.10402096775025148,1.0134461644199457,0.8343740670149189,22.917217913366038,0.9134407846242245,success,36.0,0.8343740670149189,0.04130679040932322
0,24,Conv2d,0.17590871442565115,-1.0,64.0,256.0,2.4961043372459857,5.148474388534771,-0.889554771012313,power_law,0.1817526928418898,0.02019474364909887,0.8959702070283896,True,0.6717686534949319,LAYER_TYPE.CONV2D,-0.5480022351714315,1.0116545041561182,-0.17278026535264082,64.0,0.4024853687313601,0.2705584607086181,10.271988018566999,64.0,10.0,19.0,2.496104337245986,0.3592571715784675,0.03991746350871861,0.14866436911588826,0.892596848205567,1.0,0.997411104500658,0.0,1.0,1.3118627882644183,0.7094338439426097,0.6717686534949319,15.290960608426925,0.8196149422106285,success,0.0,0.6717686534949319,0.34758187700961224
0,28,Conv2d,0.19308808737997396,-1.0,64.0,256.0,2.6966800780338605,1.6134222124842288,-0.27852767300056763,power_law,0.11833227865816913,0.013148030962018793,0.847539210988807,True,0.6719986347225981,LAYER_TYPE.CONV2D,0.6479080548023746,0.9445211204446871,-0.17263160928701435,64.0,0.3168772131567206,0.17609005813980091,8.800779102620972,64.0,56.0,18.0,2.69668007803386,0.30863331855946335,0.034292590951051485,0.24095316688159987,0.9739839462890629,0.0,0.9987563924837539,0.0,1.0,0.08197199116260104,0.6184289070553821,0.6719986347225981,13.096424081655975,0.8197552285423974,over-trained,0.0,0.6719986347225981,0.016638585265823767
0,30,Conv2d,0.12460248793962486,-1.0,64.0,64.0,5.27796058442036,1.6831129697780116,-0.6372937924921512,power_law,0.14585183639518642,0.0,0.8140849454075695,True,0.41817692120080474,LAYER_TYPE.CONV2D,0.7841392926702901,1.3154901982154596,-0.378639939169505,576.0,0.19222880144676194,0.34878021478652976,20.677127142686327,576.0,264.0,41.0,5.27796058442036,0.14675103942789935,0.0,0.24151968840457985,0.7634185841217049,5.0,1.0109431640843112,0.0,9.0,0.04204269697864765,1.0078411759684693,0.41817692120080474,49.44588305665334,0.6466660043645442,over-trained,6.0,0.41817692120080474,0.009442681450160702
0,32,Conv2d,0.21708005961400456,-1.0,64.0,256.0,2.6381772965813717,2.611267880927544,-0.7443833855944697,lognormal,0.16445509199064925,0.018272787998961024,0.8955734392746053,True,0.5187213416768622,LAYER_TYPE.CONV2D,0.12171187915165689,0.9635720167795955,-0.2850658835240062,64.0,0.3346087533862367,0.31703937890625034,9.195429451530309,64.0,27.0,18.0,2.6381772965813717,0.32160935691779385,0.03573437299086599,0.1572001529813978,0.9611504590454103,0.0,0.9974176690046098,0.0,1.0,0.3100886482633718,0.713241134355098,0.5187213416768622,17.72710839658995,0.7202231193712558,success,0.0,0.5187213416768622,0.13660042953909882
0,37,Conv2d,0.1967538669983936,-1.0,128.0,256.0,2.3924328484240176,2.5791717859408507,0.09611440628792367,lognormal,0.19149218413825694,0.005637003589139583,0.8466710964727684,True,1.0895962718652243,LAYER_TYPE.CONV2D,0.9456316787704785,1.3495304562428396,0.03726560860034466,128.0,0.5108298448448804,0.17574599792861922,22.363020208147027,128.0,33.0,34.0,2.392432848424019,0.5217083647926886,0.015357660355982076,0.2050358299666398,1.0212957799110416,0.0,1.0122620823556832,0.0,1.0,0.27489852284795635,0.6132740600931389,1.0895962718652243,20.524134292296093,1.0438372822740258,success,0.0,1.0895962718652243,0.2502421177780975
0,39,Conv2d,0.1164381839710944,-1.0,128.0,128.0,5.694289674745643,2.4570404422874166,-0.9202583364936442,power_law,0.12593388687434098,0.0,0.852788490355314,True,0.4221440257325669,LAYER_TYPE.CONV2D,0.3712258460374975,1.5505733662705092,-0.37453935257041054,1152.0,0.14760755617604987,0.29831971838474286,35.52821319629005,1152.0,185.0,66.0,5.694289674745642,0.12566814909733084,0.0,0.20074522186108576,0.851366639709473,5.0,1.0093044081784424,0.0,9.0,0.10712374381517374,1.010370981817291,0.4221440257325669,84.16135496560972,0.649726115938529,success,11.0,0.4221440257325669,0.05861558159392488
0,41,Conv2d,0.1771146211670832,-1.0,128.0,512.0,2.192529348039268,6.808347076336665,-0.5203261390161342,lognormal,0.19450776635010283,0.021611974038900316,0.9033997999883927,True,0.8386394005659721,LAYER_TYPE.CONV2D,0.029798460802858452,1.4253191390210123,-0.07642473763192807,128.0,0.47063672553507563,0.2319325400390627,26.6268099821404,128.0,15.0,45.0,2.192529348039268,0.47008535970263593,0.05223170663362622,0.17545205972532602,0.9988284683227541,0.0,1.002172587182137,0.0,1.0,1.4997087663762962,0.6446479850801932,0.8386394005659721,31.75001074856581,0.9157725703284479,under-trained,0.0,0.8386394005659721,0.5284178538585963
0,45,Conv2d,0.10252423489703288,-1.0,256.0,512.0,2.5883118044466578,1.928680909691301,0.9360326394071516,power_law,0.09797258903004943,0.002884043745623303,0.7695712841703513,True,3.0571919452021206,LAYER_TYPE.CONV2D,1.568547553602425,1.5822067792831167,0.4853227066767464,256.0,0.46748574097653295,0.03204659399414065,38.21261680793728,256.0,67.0,66.0,2.5883118044466573,0.4376265188513416,0.012882521908500325,0.3414066812601565,0.9361280580177306,1.0,1.0030156770048222,0.0,1.0,0.1134564307212943,0.4745786514864244,3.0571919452021206,12.49925339751964,1.7484827551915176,over-trained,0.0,3.0571919452021206,0.11412755338982727
0,48,Conv2d,0.12566322708244826,-1.0,128.0,512.0,3.048905571758563,1.587436129737456,0.1957928001547752,power_law,0.036633815444550584,0.004070423938283398,0.7448736489169165,True,1.3284310245176418,LAYER_TYPE.CONV2D,0.9737965058458996,1.1389220217365523,0.12333900966910533,128.0,0.24993193579258716,0.027576753906250008,13.769622109466289,128.0,73.0,42.0,3.0489055717585627,0.24022219481715298,0.02669135497968367,0.39450958669462144,0.9611504590454095,0.0,0.9962292303587066,0.0,1.0,0.06875419852892684,0.38903958339047495,1.3284310245176418,10.365327107943816,1.152575821591639,over-trained,0.0,1.3284310245176418,0.014364341204927411
0,50,Conv2d,0.07924785784521682,-1.0,128.0,128.0,5.286350641939767,1.580546560795895,0.1426118254645323,power_law,0.14329648861940386,0.0,0.7046159283392007,True,1.230918889765622,LAYER_TYPE.CONV2D,1.4033988402414193,1.615140546358069,0.09022943645059031,1152.0,0.20746887688896135,0.11641424127197268,41.22309036572169,1152.0,361.0,61.0,5.286350641939767,0.1463042766838201,0.0,0.4378536178583443,0.7051866230621332,13.0,1.011007742181811,0.0,9.0,0.03055508214715237,1.0005614009518957,1.230918889765622,33.489688645180294,1.109467840798291,over-trained,32.0,1.230918889765622,0.006369084616134165
0,52,Conv2d,0.16753620753202914,-1.0,128.0,512.0,2.406419135655231,7.990252671630218,0.21465107721563792,power_law,0.10213234055742433,0.011348037839713816,0.8323902487863388,True,1.0638101172693089,LAYER_TYPE.CONV2D,0.5986908976653926,1.3444674248463544,0.026864116322349484,128.0,0.41766189487277905,0.09600617525577548,22.103824557848494,128.0,10.0,42.0,2.4064191356552316,0.3846916979292305,0.04274352199213671,0.29300353369824217,0.9210600791015628,1.0,0.9950305622874167,0.0,1.0,2.2105119862428566,0.512698038259522,1.0638101172693089,20.77797926436979,1.0314117108455327,under-trained,0.0,1.0638101172693089,0.7088205192744916
0,56,Conv2d,0.14534444361068527,-1.0,128.0,512.0,2.3391378911129053,2.418657368172529,0.344137596321825,power_law,0.16915992194376403,0.018795546882640447,0.8696574960141573,True,1.387664757688065,LAYER_TYPE.CONV2D,1.003007418922747,1.3690983215966455,0.14228455871856124,128.0,0.41958863075006786,0.12190258562564843,23.393667969515,128.0,40.0,39.0,2.3391378911129057,0.41292726825711407,0.0458808075841238,0.23194368220364975,0.9841240634164807,0.0,1.002077582243017,0.0,1.0,0.22430942514026278,0.6413768834579805,1.387664757688065,16.858299412669595,1.1779918326066887,success,0.0,1.387664757688065,0.19369819398108074
0,58,Conv2d,0.12212355712051393,-1.0,128.0,128.0,5.0603429147318035,2.0467044876330855,-0.34253956252488316,power_law,0.15751559822929523,0.0,0.8251715776406676,True,0.6802029100869715,LAYER_TYPE.CONV2D,0.990949185764028,1.653092583380054,-0.16736151437329067,1152.0,0.22612744493478013,0.23157148535156236,44.98757496834724,1152.0,236.0,65.0,5.0603429147318035,0.15927517970228028,0.0,0.2507666307760992,0.7043602325592038,8.0,1.0097735812976247,0.0,9.0,0.06813465868184632,1.004180389081991,0.6802029100869715,66.13846295158466,0.8247441482587018,success,8.0,0.6802029100869715,0.04506906460661716
